Timestamp;Headline;Hauptartikel;Link;Date;Location;Location2;Beschreibung;Place;Author
2018-12-18 14:54:00;Mann tritt Seitenspiegel ab; Gestern Nachmittag (17. Dezember 2018) hat ein 35-jähriger Mann im Bahnhofsviertel an mehreren Fahrzeugen die Seitenspiegel abgetreten. Dank aufmerksamer Zeugen konnte die Polizei den Täter festnehmen.  Gegen 16.30 Uhr wandten sich zwei Zeugen unabhängig voneinander an Polizeibeamte, welche im Bahnhofsgebiet unterwegs waren. Beide, ein 30-jähriger Mann und eine 26-jährige Frau, hatten beobachtet, wie ein Mann an parkenden Fahrzeugen in der Nidda- und der Taunusstraße Seitenspiegel von Fahrzeugen abtrat. Dank der Zeugen und deren detaillierter Personenbeschreibung, gelang es den Polizisten, den mutmaßlichen Täter an der Ecke Taunusstraße/Moselstraße festzunehmen.  Ein bei dem Tatverdächtigen durchgeführter Atemalkoholtest ergab 0,61 Promille.  Betroffen waren insgesamt sechs Fahrzeuge, ein VW Golf, ein Skoda Citigo, ein BMW 530d, ein Opel Corsa, ein Mercedes Viano sowie ein Alfa Romeo.  Der 35-Jährige wurde festgenommen und wird heute dem Haftrichter vorgeführt. Der Hintergrund der Tat ist bislang unklar. Die Ermittlungen dauern an.    ;https://www.presseportal.de/blaulicht/pm/4970/4147145;2018-12-18 00:00:00;Bahnhofsviertel;;Frankfurt (ots)  (em);Frankfurt;em
2018-12-18 14:53:00;Abenteuerliche und zugleich gefährliche Heimfahrt; Gestern Nacht (17. Dezember 2018) hat ein 30-jähriger Mann, seinen 36-jährigen, stark alkoholisierten Bekannten mit dem Auto abgeholt. Soweit, so gut, könnte man meinen. Allerdings stand der 30-Jährige selbst unter Alkoholeinfluss.  Gegen 22.40 Uhr wurde der Rettungsdienst in den Praunheimer Weg gerufen. Anlass dessen war eine Person, welche unter erheblichem Alkoholeinfluss stehen würde. Vor Ort angekommen, kümmerten sich die Rettungskräfte sofort um den 36-jährigen Mann. Plötzlich tauchte ein weiterer Herr auf, welcher ebenfalls stark alkoholisiert war. Dieser, ein 30-jähriger Mann, griff sich seinen 36-jährigen Kumpel und setzte diesen auf den Beifahrersitz seines Mercedes CLS. Als dieser angeschnallt war, setzte sich der 30-Jährige an das Lenkrad des Fahrzeuges. Die Rettungskräfte versuchten alles, um den Mann von dem Losfahren abzubringen. Dieser reagierte jedoch sehr aggressiv und setzte seinen Willen durch.  Die sofort alarmierte Polizei konnte das Fahrzeug schließlich im Gerhart-Hauptmann-Ring ausfindig machen. Dort stand das Fahrzeug, geparkt in einer Feuerwehrzufahrt.  Als die Beamten schließlich an der Anschrift des Halters des Fahrzeuges klingelten, öffneten die beiden stark alkoholisierten Männer die Tür. Der Mercedes wurde sichergestellt und bei dem 30-Jährigen eine Blutentnahme durchgeführt.  An dem CLS befanden sich deutliche Unfallspuren. In der Schüttgrabenstraße konnte die Polizei ein Fahrzeug feststellen, welches mutmaßlich durch die Fahrweise des 30-Jährigen beschädigt wurde.  Die Frankfurter Polizei sucht nun mögliche weitere Geschädigte, welche in den genannten Straßen geparkt hatten und ihre Fahrzeuge seit vergangener Nacht Unfallspuren aufweisen. Sachdienliche Hinweise nimmt das 14. Polizeirevier unter der Telefonnummer 069-75511400 entgegen.    ;https://www.presseportal.de/blaulicht/pm/4970/4147143;2018-12-18 00:00:00;Niederursel;;Frankfurt (ots)  (em);Frankfurt;em
2018-12-18 13:06:00;Räuber überfällt Schnellrestaurant;" Ein bewaffneter Täter hat gestern Abend um 19:15 Uhr ein Schnellrestaurant in der Borsigallee überfallen und konnte anschließend mit seiner Beute unerkannt fliehen. Mit einer Pistole bedrohte er die anwesenden Mitarbeiter und forderte Bargeld. Dieses steckte er dann in eine mitgebrachte Tasche und flüchte anschließend aus der Filiale. Trotz der sofort eingeleiteten Fahndung, auch unter Beteiligung des Polizeihubschraubers, konnte der unbekannte Räuber nicht mehr entdeckt werden.  Eine Angestellte des Restaurants erlitt einen Schock und musste medizinisch betreut werden.  Der Räuber kann wie folgt beschrieben werden:  50-55 Jahre alt, 1,75m groß, bekleidet mit dunkler Kapuzenjacke, dunkler Hose, dunklen Schuhen, maskiert mit dunklem Tuch mit weißen Muster (""Bandana""), schwarze Handschuhe. Er führte eine helle Tasche mit sich.  Hinweise nimmt die Kriminalpolizei unter der Rufnummer: 069-75553111 entgegen.    ";https://www.presseportal.de/blaulicht/pm/4970/4146900;2018-12-18 00:00:00;Seckbach;;Frankfurt (ots)  (ne);Frankfurt;ne
2018-12-18 13:05:00;Verkehrsunfall mit Bus; Ein Linienbus ist gestern Mittag um 13:20 Uhr an der Kreuzung Eschersheimer Landstraße/Hügelstraße in das Heck eines Mercedes Viano gefahren.  Der 28-jährige Fahrer des Viano befand sich mit seinem Fahrzeug in der Hügelstraße Richtung Süden vor dem Bus und hielt an der Kreuzung wegen einer roten Ampel an. Als es grün wurde fuhren beide los. Der 28-Jährige musste nun nochmal verkehrsbedingt bremsen, was der 30 Jahre alte Busfahrer jedoch zu spät bemerkte. Er prallte in das Heck des Mercedes. Es wurde bei dem Unfall niemand verletzt, jedoch entstand Sachschaden an beiden Fahrzeugen.    ;https://www.presseportal.de/blaulicht/pm/4970/4146897;2018-12-18 00:00:00;Dornbusch;;Frankfurt (ots)  (ne);Frankfurt;ne
2018-12-17 14:07:00;-Jähriger geht Polizeibeamte und Rettungskräfte tätlich an; Am Samstagnachmittag (15.12.2018) ging ein 32-jähriger Mann Polizeibeamte und Rettungskräfte massiv tätlich an. Unter anderem biss er einen Polizisten mehrfach.  Gegen 16.00 Uhr meldeten Anwohner der Bernadottestraße, dass ein Mann ziellos durch die Straße laufen und Passanten belästigen würde. Als die Beamten vor Ort eintrafen und den Mann ansprachen, reagierte dieser sofort aggressiv und beleidigte die Streife. Als einer der Polizisten einen Schritt auf den 32-Jährigen zuging, biss ihm dieser unvermittelt in die Hand. Glücklicherweise trug der Polizist einen Handschuh. Der Mann wurde daraufhin zu Boden gebracht und fixiert. Gegen die Festnahme wehrte er sich jedoch vehement, indem er versuchte sich mit Tritten und Schlägen aus den Handfesseln zu befreien. Als er Unwohlsein äußerte, alarmierten die Beamten sofort einen Rettungswagen, setzten den Mann aufrecht hin und lockerten seine Handfesseln. Diese Situation nutzte der 32-Jährige sofort aus und trat und schlug um sich. Als die Rettungskräfte eintrafen, ging er diese ebenfalls tätlich an.  Da der Verdacht bestand, dass der Mann unter Drogeneinfluss stehen könnte, wurde er in ein Krankenhaus verbracht. Dort angekommen, riss er plötzlich einen intravenösen Zugang aus seinem Arm und bespritzte sowohl die Beamten, als auch die Krankenhausmitarbeiter mit seinem Blut. Zudem bespuckte er alle Anwesenden, lachte dabei und schrie, er habe eine ansteckende Krankheit.  Doch damit nicht genug, als die Beamten ihn fixieren wollten, biss der 32-Jährige dem Polizisten mehrfach in den Arm. Erst eine Beruhigungsspritze brachte den Mann dazu aufzuhören.  Nun muss überprüft werden, inwieweit der Mann tatsächlich unter einer ansteckenden Krankheit leidet und möglicherweise die Krankenhausmitarbeiter sowie die Polizisten angesteckt hat. Die Ermittlungen wegen Widerstandes dauern an.    ;https://www.presseportal.de/blaulicht/pm/4970/4145875;2018-12-17 00:00:00;Heddernheim;Praunheim;Frankfurt (ots)  (em);Frankfurt;em
2018-12-17 14:02:00;Kameraausrüstung gestohlen; Gestern (16.12.2018) gegen 18.00 Uhr haben Unbekannte einem 33-jährigen Mann vor dem Fußball-Stadion im Bereich der Flughafenstraße sein Kamera-Equipment gestohlen.  Kurz vor dem Anpfiff des Spieles, machte ein 33-jähriger Mann im Bereich des Stadions Fotos. Als er sich mitsamt seiner Kameraausrüstung, welche er in einem Rucksack mit sich führte, wieder auf den Weg zurück zu seinem Auto machte, entriss ihm ein Unbekannter seine Tasche. Der 33-Jährige nahm sofort die Verfolgung auf. Allerdings machte ein zweiter Täter ihm einen Strich durch die Rechnung, indem er den 33-Jährigen zu Boden stieß.  Den Tätern, welche schwarz gekleidet waren, gelang die Flucht.  Wer hat in diesem Zusammenhang Beobachtungen gemacht und/oder kann Hinweise auf die Täter geben? Sachdienliche Hinweise nimmt der Kriminaldauerdienst unter der Telefonnummer 069/755-53111 entgegen.    ;https://www.presseportal.de/blaulicht/pm/4970/4145865;2018-12-17 00:00:00;Sachsenhausen;;Frankfurt (ots)  (em);Frankfurt;em
2018-12-17 13:59:00;Duftspray gegen Marihuana-Geruch; Am Donnerstagabend (13. Dezember 2018) wurde ein 38-jähriger Audi-Fahrer von der Polizei kontrolliert. Bei ihm fanden die Beamten unter anderem Marihuana, welches sichergestellt wurde.  Gegen 20.15 Uhr fiel einer Streife ein Audi A7 Sportback aufgrund seiner Fahrweise auf. Eher widerwillig lenkte der Fahrer sein sportliches Auto in die Kontrollbucht in der Friedrich-Wilhelm-von-Steuben-Straße. Aus dem Audi drang der Geruch von Marihuana. Zwar hatte der Mann versucht mit Duftsprays dagegen zu wirken, doch dieses Unterfangen war nicht von Erfolg gekrönt.  Eine Durchsuchung des Fahrzeuges brachte knapp 90 Gramm (brutto) Marihuana sowie Verpackungsmaterialien zu Tage. Im Zuge einer anschließenden Wohnungsdurchsuchung wurden zudem etwa 165 Gramm einer unbekannten Substanz gefunden, bei der es sich aufgrund eines Drogenvortests mutmaßlich um Cannabis handelt. Weiterhin wurden etwa 2,6 Gramm Schlafmohnsamen, 2,9 Gramm Stechapfelsamen, unbekannte Kapseln (2.000 Stück), weiteres Verpackungsmaterial sowie ein Equipment für das Betreiben einer Cannabis-Plantage aufgefunden.  Die Drogen sowie die Gegenstände wurden allesamt sichergestellt. Bei dem Tatverdächtigen wurde eine Blutentnahme durchgeführt, da der Verdacht besteht, dass er unter Drogeneinfluss am Steuer gesessen hat.  Nach der Durchführung der polizeilichen Maßnahmen wurde der Mann mangels Haftgründen wieder entlassen. Die Ermittlungen dauern an.    ;https://www.presseportal.de/blaulicht/pm/4970/4145850;2018-12-17 00:00:00;Bockenheim;Hausen;Frankfurt (ots)  (em);Frankfurt;em
2018-12-17 13:52:00;Betrunkener wirft mit Steinen auf U-Bahnsteig; Ein 20 Jahre junger und stark alkoholisierter Mann hat gestern früh an einer unterirdischen U-Bahnstation mit Steinen umhergeworfen.  Zuvor hatte sich der 20-Jährige ein paar Steine aus dem Gleisbett geholt. Anschließend hat er vom Bahnsteig aus diese auf die Zugzielanzeige geschmissen. Diese wurde dadurch stark beschädigt. Beim Eintreffen der Polizei konnten die Beamten den jungen Mann vorläufig festnehmen. Ein Atemalkoholtest ergab einen Wert von über zwei Promille. Da der 20-Jährige nach eigenen Angaben unter einer psychischen Erkrankung leidet, kam er zur weiteren Behandlung in ein Krankenhaus.    ;https://www.presseportal.de/blaulicht/pm/4970/4145841;2018-12-17 00:00:00;Westend;;Frankfurt (ots)  (ne);Frankfurt;ne
2018-12-17 13:49:00;Wohnungsbrand; In einer Wohnung eines Mehrfamilienhauses in der Titusstraße hat es am Sonntagvormittag gebrannt. Eine Person wurde durch das Rauchgas verletzt.  Eine Nachbarin hatte den schrillen Ton der Rauchmelder aus der betreffenden Wohnung gehört. Als sie im Treppenhaus den ersten Rauch wahrnahm informierte sie die Feuerwehr.  Bei Eintreffen der Rettungskräfte kam der 56-jährige Bewohner schon aus der Wohnung gelaufen. Er machte einen sehr verwirrten Eindruck und äußerte Suizidgedanken. In der Wohnung hatte eine Gardine und Teile des Wohnzimmers Feuer gefangen. Die Feuerwehr löschte den Brand, bevor dieser sich weiter ausbreiten konnte.  Der 56-Jährige kam mit Verdacht auf eine Rauchgasvergiftung in ein Krankenhaus. Ob er das Feuer selber gelegt hatte ist nun Gegenstand der Ermittlungen.    ;https://www.presseportal.de/blaulicht/pm/4970/4145830;2018-12-17 00:00:00;Heddernheim;;Frankfurt (ots)  (ne);Frankfurt;ne
2018-12-17 13:40:00;Raub auf Tankstelle; Am Sonntag, den 16. Dezember 2018, gegen 22.45 Uhr, betrat ein bislang unbekannter Täter den Verkaufsraum einer Tankstelle in der Kurmainzer Straße. Dabei hielt er die linke Hand in seiner Jackentasche und täuschte damit das Vorhandensein einer Waffe vor. Den 24-jährigen Angestellten forderte er auf, die Kasse zu öffnen und das Bargeld zu übergeben. Mit einer Beute von mehreren hundert EUR flüchtete der Täter über die Kurmainzer Straße in südlicher Richtung.  Täterbeschreibung:  25-30 Jahre alt und 190-195 cm groß. Von kräftiger Statur, blasses, eingefallenes Gesicht mit Warze, mitteleuropäisches Erscheinungsbild, blaue Augen, bekleidet mit einer dunkelblauen Wollmütze, grauem Kapuzenpulli, rote Amstaffjacke mit Pitbulllogo und Jogginghose.    ;https://www.presseportal.de/blaulicht/pm/4970/4145816;2018-12-17 00:00:00;Sossenheim;;Frankfurt (ots)  (fue);Frankfurt;fue
2018-12-17 13:34:00;Handy und Bankkarte entwendet; Ein 35-jähriger Frankfurter befand sich am Sonntag, den 16. Dezember 2018, gegen 02.30 Uhr, an der Ecke Münchener Straße/Moselstraße, wo er von einer Frau angesprochen wurde, die ihm aufdringlich Drogen zum Kauf anbot. Schließlich drängten noch zwei Männer hinzu, was ihn daran hinderte, zügig weiterzugehen. Kurze Zeit später musste er den Verlust seines iPhones und seiner Bankkarte feststellen. Wie sich später erwies, hatte man zwischenzeitlich erfolglos versucht, Abhebungen durchzuführen.  Täterbeschreibungen:    ;https://www.presseportal.de/blaulicht/pm/4970/4145802;2018-12-17 00:00:00;Bahnhofsviertel;;Frankfurt (ots)  (fue);Frankfurt;fue
2018-12-16 13:17:00;Verdacht eines illegalen Straßenrennens;" In der Nacht von Samstag (15.12.2018) auf Sonntag (16.12.2018)  wurden die Beamten der Kontrolleinheit Autoposer, Raser und Tuner  (KART) auf den Plan gerufen. Grund dafür war der Verdacht eines  illegalen Autorennens.  Gegen 22.20 Uhr gingen bei der Frankfurter Polizei mehrere Anrufe von Anwohnern der Straße der Nationen ein. Dort würden mehrere Fahrzeuge  sich zu einem Autorennen formieren. Zudem würde von den Pkw ein  ohrenbetäubender Lärm ausgehen.  Erste Ermittlungen haben ergeben, dass sich in der Straße ein BMW  318i, ein BMW M4, ein VW Golf 6, eine Dodge Challenger, ein VW Golf  sowie ein BMW 320i zusammengefunden hatten. Mit diesen Fahrzeuen  versuchten die jungen Autofahrer den Bereich der Straße der  Nationen/Am Römerhof ""abzusperren"", um dort sogenannte ""Donuts"" auf  der Straße durchzuführen sowie vereinzelt auf der Strecke Gas zu  geben. Anschließend fuhren alle 6 Fahrzeuge in Richtung Europa-Allee  bzw. Katharinenkreisel davon.  Womit sie wohl nicht rechneten: Die Fahrt sollte nicht lange  andauern. Die Autos wurden durch die Polizei angehalten und durch die Beamten von KART einer umfangreichen Kontrolle unterzogen.  Im Zuge dessen stellten die Beamten fest, dass bei dem VW Golf 6  eines 23-Jährigen die Betriebserlaubnis erloschen war. Weiterhin  wurde bei der Dodge Challenger eines 19-Jährigen die Abgasanlage  manipuliert. Das Fahrzeug wurde vorläufig sichergestellt.  Nach der Durchführung der polizeilichen Maßnahmen, wurden die 23 bis  30 Jahre alten Fahrer sowie ihre Mitfahrer wieder entlassen. Die  Ermittlungen dauern an. Hintergrund ihres Zusammenfindens soll der  Dreh eines Musikvideos gewesen sein.    ";https://www.presseportal.de/blaulicht/pm/4970/4144906;2018-12-16 00:00:00;Bockenheim;;Frankfurt (ots)  (em);Frankfurt;em
2018-12-16 12:21:00;Drogendealer festgenommen; Am frühen Freitagnachmittag (14.12.2018) nahm die Frankfurter Polizei einen 31-jährigen mutmaßlichen Drogendealer in der Moselstraße fest. Bei ihm wurden knapp 15 Gramm Heroin aufgefunden.  Gegen 13.10 Uhr gelang der 31-Jährige in der Moselstraße in eine Polizeikontrolle. Im Rahmen einer Durchsuchung fanden die Beamten insgesamt 23 Plomben Heroin bei ihm auf, die er fein säuberlich in seiner Kleidung versteckt hatte. Die Drogen wurden beschlagnahmt.  Der Tatverdächtige wurde wegen des Verdachts des illegalen Handels mit Heroin in nicht geringer Menge festgenommen und am Samstag dem Haftrichtrichter vorgeführt. Die Ermittlungen dauern an.    ;https://www.presseportal.de/blaulicht/pm/4970/4144868;2018-12-16 00:00:00;Bahnhofsviertel;;Frankfurt (ots)  (em);Frankfurt;em
2018-12-16 12:16:00;Jugendliche gehen -Jährigen tätlich an;" Am Freitagabend (14.12.2018) haben Jugendliche einen 33-jährigen Mann im Bereich der Bockenheimer Anlage tätlich angegriffen. Den Tätern gelang die Flucht.  Gegen 20.00 Uhr war der 33-Jährige zu Fuß im Bereich der Bockenheimer Anlage unterwegs, als drei Jugendliche auf ihn zukamen. Völlig unvermittelt trat einer der Täter ihm in den Bauch und hielt ihn anschließend fest. Daraufhin trat ein anderer Jugendlicher aus der Gruppe ihm mehrfach gegen sein Bein. Dabei forderte er die Herausgabe von Geld. Der dritte im Bunde versuchte seine beiden Mitstreiter von deren Vorhaben abzuhalten; jedoch ohne Erfolg. Dem Opfer gelang es schließlich sich loszureißen und zu fliehen. Die drei Jugendlichen ergriffen daraufhin in Richtung Eschersheimer Landstraße die Flucht.  Sofort eingeleitete Fahndungsmaßnahmen der alarmierten Polizei verliefen leider ohne Erfolg. Die Ermittlungen dauern an.    ";https://www.presseportal.de/blaulicht/pm/4970/4144863;2018-12-16 00:00:00;Westend;;Frankfurt (ots)  (em);Frankfurt;em
2018-12-16 12:07:00;Unter Alkohol- und Drogeneinfluss am Steuer; Am Freitagnachmittag (14.12.2018) ergriff ein 23-jähriger Mann auf der Autobahn zunächst die Flucht, als dieser durch die Polizei kontrolliert werden sollte. Der Grund für sein Verhalten war schnell ermittelt.  Gegen 15.40 Uhr war der 23-Jährige mit seinem BMW 3er auf der A661 im Bereich des Autobahnkreuzes Offenbach unterwegs. Schnell fiel den Beamten das Fahrzeug aufgrund der Fahrweise auf. Als sie den Pkw kontrollieren wollten, zeigte sich der 23-Jährige zunächst kooperativ. Doch dann gab er auf einmal Gas und fuhr über das Autobahnkreuz Offenbach auf die A3 in Fahrtrichtung Köln. Die Beamten fuhren hinterher und konnten den jungen Mann schließlich kurz vor der Anschlussstelle Frankfurt-Süd doch noch zum Anhalten bewegen.  Schnell war der Grund für die Fahrweise sowie die versuchte Flucht festgestellt: Der Mann stand unter dem Einfluss von Alkohol und Drogen. Ein Atemalkoholtest ergab 1,47 Promille. Zudem gab er zu, Kokain konsumiert zu haben.  Im Zuge einer Durchsuchung konnten die Beamten etwa 0,5 Gramm Kokain in der Unterhose des jungen Mannes auffinden.  Weiterhin stellte sich heraus, dass der 23-Jährige über keine gültige Fahrerlaubnis verfügt.  Das Kokain sowie der BMW wurden sichergestellt. Nach der Durchführung der polizeilichen Maßnahmen wurde er wieder entlassen. Die Ermittlungen dauern an.    ;https://www.presseportal.de/blaulicht/pm/4970/4144861;2018-12-16 00:00:00;BAB;;Frankfurt (ots)  (em);Frankfurt;em
2018-12-14 16:52:00;"Jugendlicher beim ""Bahn-Surfing"" schwer verletzt - Zeugen gesucht";" In der vergangenen Woche haben zwei 17-Jährige die Gefahren des ""Bahn-Surfings"" deutlich unterschätzt. Die Polizei sucht nun Zeugen.  Am Freitag, den 07. Dezember 2018, haben die Jugendlichen gegen 10.40 Uhr die Straßenbahn-Linie 17 in Fahrtrichtung Leonardp-DA-Vinci-Allee genommen. Allerdings sind die beiden dafür nicht in die Bahn gestiegen, sondern haben sich außerhalb der Tram im Heckbereich festgehalten. In der Voltastraße sprangen sie schließlich von der noch fahrenden Bahn ab. Dabei stürzten sie und verletzten sich beide.  Während einer der beiden sich leichte Verletzungen zuzog, wurde der andere 17-Jährige stationär im Krankenhaus aufgenommen.  Die Ermittlungen dauern an. Die Frankfurter Polizei sucht nun Zeugen, die Angaben zu dem Sachverhalt machen können. Sachdienliche Hinweise nimmt die Frankfurter Polizei unter der Telefonnummer 069/755-11300 entgegen.    ";https://www.presseportal.de/blaulicht/pm/4970/4144205;2018-12-14 00:00:00;Bockenheim;;Frankfurt (ots)  (em);Frankfurt;em
2018-12-14 14:20:00;Trickdiebstahl; Am Dienstag, den 12. Dezember 2018, gegen 16.50 Uhr, begegnete eine 89-jährige Frankfurterin vor ihrem Haus in der Straße An den Röthen einer ihr unbekannten Frau, die sie bat, ins Haus gelassen zu werden, da sie einen Termin zu einer Wohnungsbesichtigung habe.  Da tatsächlich eine Mitbewohnerin in dem Haus verstorben war, weckte der Wunsch auch kein Misstrauen. Im Flur bat die unbekannte Frau dann, die Toilette der Seniorin benutzen zu dürfen. Auch diesem Wunsch wurde entsprochen. In der Wohnung verwickelte sie die 89-Jährige in ein Gespräch, breitet auch mehrere Tücher aus und versperrte so der Geschädigten die Sicht. Es ist davon auszugehen, dass diese Momente von einem/er Mittäter/in dazu genutzt wurden, in die Wohnung zu gelangen und diese nach Wertgegenständen zu durchsuchen.  Schließlich verließ die Unbekannte die Wohnung. Später stellte die 89-Jährige den Verlust ihres Schmuckes (Armreif, Armband, Kette und Ohrringe) im Wert von zusammen etwa 4.000 EUR fest.  Die Täterin wird beschrieben als etwa 40 Jahre alt und etwa 160 cm groß. Korpulente Figur, osteuropäisches Erscheinungsbild. Dunkle Haare, Bubikopffrisur. Trug einen dunklen, knielangen Mantel und führte einen Rucksack sowie eine Plastiktüte mit Tischdecken mit sich.    ;https://www.presseportal.de/blaulicht/pm/4970/4144029;2018-12-14 00:00:00;Bornheim;;Frankfurt (ots)  (fue);Frankfurt;fue
2018-12-14 14:16:00;Erfolgreiche Festnahme nach Tat durch falsche Polizeibeamte; Ermittlern der Polizei Frankfurt gelang es am Mittwoch drei Täter im Alter von 26 bzw. 30 Jahren festzunehmen, die als sogenannte Abholer von falschen Polizeibeamten fungierten.  Ein Senior aus Sachsenhausen und eine ältere Dame aus Eschersheim waren den Gaunern am Telefon im Zuge ihrer nunmehr typischen Masche des angeblich bevorstehenden Einbruchs auf dem Leim gegangen.  In Sachsenhausen waren die redegewandten Täter am Telefon erfolgreich. Der Senior ließ sich überzeugen und hinterlegte Bargeld in fünfstelliger Höhe außerhalb seiner Wohnung. Die drei Abholer kamen schließlich vorbei und nahmen das Geld an sich. Danach sollte eine Frau aus Eschersheim ebenfalls Bargeld in fünfstelliger Höhe für die Abholung bereitlegen. Auch ihr statteten die drei Männer einen Besuch ab, konnten aber zum vereinbarten Termin noch keine Wertsachen empfangen.  Daher wollten die drei Abholer ihr Opfer ein weiteres Mal besuchen, dazu kam es aber nicht mehr. Die Ermittler stellten die drei Männer in einem Fahrzeug auf einer Autobahn nördlich von Frankfurt. In Ihrem Auto befand sich neben der Beute aus Sachsenhausen noch weiteres Bargeld. Aus welchen Taten dieses stammt, ist nun Teil der weiteren Ermittlungen. Die drei Abholer wurden gestern dem Haftrichter vorgeführt, der die Untersuchungshaft anordnete.  Schon seit geraumer Zeit werden vor allem ältere Menschen von falschen Polizeibeamten angerufen, die mit sehr viel Geschick und Geduld ihre Opfer überzeugen, die echte Polizei zu sein. Mit Geschichten von angeblich bevorstehenden Einbrüchen und Diebstählen von Wertgegenständen aus Bankschließfächern, versuchen die falschen Polizisten ihre Opfer zu warnen und zur Herausgabe ihrer Wertsachen zu bewegen.  So können Sie sich davor schützen:    ;https://www.presseportal.de/blaulicht/pm/4970/4144020;2018-12-14 00:00:00;Sachsenhausen;Eschersheim;Frankfurt (ots)  (ne);Frankfurt;ne
2018-12-14 14:02:00;Drei Lkw aufeinander gefahren; Bei einem schweren Verkehrsunfall gestern Nachmittag um 15:00 Uhr auf der BAB 5 Richtung Kassel sind drei Lkw mit Anhänger zusammengestoßen. Zwei Fahrer wurden schwer verletzt.  Kurz vor dem Bad Homburger Kreuz hatte der 54-jährige Fahrer eines Sattelzuges (DAF) den freigegebenen Standstreifen befahren. Hier sah er das vor ihm liegende Stauende zu spät und prallte in das Heck eines Sattelzuges mit Tankaufsatz (Iveco). Dieser wurde wiederum auf einen vor ihm stehenden Lkw mit Anhänger (MAN) geschoben.  Der 54-Jährige und der 53-jährige Fahrer im mittleren Lkw wurden schwer verletzt, der 33 Jahre alte Fahrer im vorderen Lkw blieb unverletzt. Es entstand erheblicher Sachschaden an allen Fahrzeugen.  Die Autobahn musste für die Dauer der Unfallmaßnahmen zum Teil gesperrt werden und war gegen 18:15 Uhr wieder vollständig befahrbar.    ;https://www.presseportal.de/blaulicht/pm/4970/4144002;2018-12-14 00:00:00;Bundesautobahn;;Frankfurt (ots)  (ne);Frankfurt;ne
2018-12-13 12:09:00;Schwerer Verkehrsunfall; Am Mittwoch, den 12. Dezember 2018, gegen 19.00 Uhr, befuhr ein 20-jähriger Frankfurter mit seinem 18-jährigen Sozius die Oeser Straße mit seinem Motorrad in Richtung der Straße Am Römerhof. In Höhe der Hausnummer 18 betrat eine 69-jährige Frau die Oeser Straße, um diese zusammen mit ihrem Mann zu überqueren. Dabei wurde sie von dem Motorrad erfasst und schwer verletzt. Die Frau musste zur stationären Aufnahme in ein Krankenhaus verbracht werden. Die beiden Motorradfahrer wurden ebenfalls verletzt, konnten aber das Krankenhaus nach erfolgter ambulanter Behandlung wieder verlassen.    Rückfragen bitte an:  Polizeipräsidium Frankfurt am Main Pressestelle Adickesallee 70 60322 Frankfurt am Main Direkte Erreichbarkeit von Mo. - Fr.: 07:30 Uhr bis 17:00 Uhr Telefon: 069 / 755-82110 (CvD) Fax: 069 / 755-82009 E-Mail: pressestelle.ppffm@polizei.hessen.de Homepage Polizeipräsidium Ffm.: http://www.polizei.hessen.de/ppffm          Original-Content von: Polizeipräsidium Frankfurt am Main, übermittelt durch news aktuell Frankfurt (ots) - (fue) Auch in der kommenden Woche werden im Frankfurter Stadtgebiet Geschwindigkeitsmessungen durchgeführt. Die Messgeräte stehen im Bereich folgender Örtlichkeiten: 17. Dezember 2018 Mainzer Landstraße, Bundesautobahn 66 Richtung Autobahnkreuz Frankfurt-Nordwest, Mörfelder Landstraße, Bundesautobahn 661 Richtung Autobahnkreuz Offenbach und Bad Homburg, Züricher Straße 18. Dezember 2018 ... Frankfurt (ots) - (em) In der Nacht zum Sonntag (09.12.2018) hat ein Unbekannter im Dunantring mehrere Autoreifen zerstochen. Dem Täter gelang die Flucht. Gegen 03.15 Uhr trieb der Täter im Dunantring sein Unwesen. Insgesamt stach er in dieser Straße bei 9 Fahrzeugen die Reifen auf. Als zwei Zeugen, beide 23 Jahre alt, die Tat bemerkten, ergriff der Täter die ... Frankfurt (ots) - (em) Wie den Medien bereits bekannt ist, wurde am Montag, den 10. Dezember 2018 früh morgens ein 39-jähriger Mann tot in der Robert-Blum-Straße aufgefunden. Zwischenzeitlich haben die Ermittlungen ergeben, dass von einem Suizid auszugehen ist. ;https://www.presseportal.de/blaulicht/pm/4970/4142654;2018-12-13 00:00:00;Nied;;Frankfurt (ots)  (fue);Frankfurt;fue
