Address;AddressFM;location;point;Lat;Long
Europabrücke;Frankfurt am Main Europabrücke;Europabrücke, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.089183, 8.61759964281426, 0.0;50.089183; 8.61759964281426
Eysseneckstraße;Frankfurt am Main Eysseneckstraße;Eysseneckstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1312155, 8.6751917, 0.0;50.1312155; 8.6751917
Eytelweinstraße;Frankfurt am Main Eytelweinstraße;Eytelweinstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1101989, 8.7068381, 0.0;50.1101989; 8.7068381
Fabian-von-Schlabrendorff-Straße;Frankfurt am Main Fabian-von-Schlabrendorff-Straße;Fabian-von-Schlabrendorff-Straße, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1821823, 8.6230772, 0.0;50.1821823; 8.6230772
Fabriciusstraße;Frankfurt am Main Fabriciusstraße;Fabriciusstraße, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.0931794, 8.6071136, 0.0;50.0931794; 8.6071136
Fachfeldstraße;Frankfurt am Main Fachfeldstraße;Fachfeldstraße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1186917, 8.7698974, 0.0;50.1186917; 8.7698974
Färberstraße;Frankfurt am Main Färberstraße;Färberstraße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1071927, 8.683961, 0.0;50.1071927; 8.683961
Fahrgasse;Frankfurt am Main Fahrgasse;Fahrgasse, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1114387, 8.6864706, 0.0;50.1114387; 8.6864706
Fahrtor;Frankfurt am Main Fahrtor;Fahrtor, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.1093282, 8.68211012915747, 0.0;50.1093282; 8.68211012915747
Falkensteiner Straße;Frankfurt am Main Falkensteiner Straße;Falkensteiner Straße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1311824, 8.677246, 0.0;50.1311824; 8.677246
Falkenweg;Frankfurt am Main Falkenweg;Falkenweg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1856115, 8.6327083, 0.0;50.1856115; 8.6327083
Falkstraße;Frankfurt am Main Falkstraße;Falkstraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1216415, 8.6510933, 0.0;50.1216415; 8.6510933
Fallerslebenstraße;Frankfurt am Main Fallerslebenstraße;Fallerslebenstraße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1399696, 8.6648503, 0.0;50.1399696; 8.6648503
Falltorstraße;Frankfurt am Main Falltorstraße;Falltorstraße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1295258, 8.7141055, 0.0;50.1295258; 8.7141055
Familie-Jürges-Platz;Frankfurt am Main Familie-Jürges-Platz;Familie-Jürges-Platz, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60329, Deutschland;50.10447955, 8.66132093660806, 0.0;50.10447955; 8.66132093660806
Farbenstraße;Frankfurt am Main Farbenstraße;Farbenstraße, Sindlingen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0809363, 8.5179899, 0.0;50.0809363; 8.5179899
Fasanenweg;Frankfurt am Main Fasanenweg;Fasanenweg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.1870618, 8.6308133, 0.0;50.1870618; 8.6308133
Faulborngasse;Frankfurt am Main Faulborngasse;Faulborngasse, Eschersheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1621448, 8.6563711, 0.0;50.1621448; 8.6563711
Faulbrunnenweg;Frankfurt am Main Faulbrunnenweg;Faulbrunnenweg, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.1080592, 8.5855753, 0.0;50.1080592; 8.5855753
Fechenheimer Leinpfad;Frankfurt am Main Fechenheimer Leinpfad;Fechenheimer Leinpfad, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1300254, 8.7680955, 0.0;50.1300254; 8.7680955
Fechenheimer Straße;Frankfurt am Main Fechenheimer Straße;Fechenheimer Straße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1247929, 8.7097982, 0.0;50.1247929; 8.7097982
Feierabendweg;Frankfurt am Main Feierabendweg;Feierabendweg, Sindlingen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0802224, 8.5204621, 0.0;50.0802224; 8.5204621
Feldbergblick;Frankfurt am Main Feldbergblick;Feldbergblick, Nieder-Erlenbach, Harheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.2029381, 8.7049399, 0.0;50.2029381; 8.7049399
Feldbergstraße;Frankfurt am Main Feldbergstraße;Feldbergstraße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60323, Deutschland;50.122414, 8.6635217, 0.0;50.122414; 8.6635217
Feldgerichtstraße;Frankfurt am Main Feldgerichtstraße;Feldgerichtstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1327866, 8.6824436, 0.0;50.1327866; 8.6824436
Feldscheidenstraße;Frankfurt am Main Feldscheidenstraße;Feldscheidenstraße, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1460682, 8.6822649, 0.0;50.1460682; 8.6822649
Felix-Dahn-Straße;Frankfurt am Main Felix-Dahn-Straße;Felix-Dahn-Straße, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1470645, 8.6568383, 0.0;50.1470645; 8.6568383
Felix-Kracht-Straße;Frankfurt am Main Felix-Kracht-Straße;Felix-Kracht-Straße, Rebstockpark, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1143847, 8.6262336, 0.0;50.1143847; 8.6262336
Felix-Wankel-Straße;Frankfurt am Main Felix-Wankel-Straße;Felix-Wankel-Straße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1220285, 8.7420034, 0.0;50.1220285; 8.7420034
Fellnerstraße;Frankfurt am Main Fellnerstraße;Fellnerstraße, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1184423, 8.6771454, 0.0;50.1184423; 8.6771454
Felsenbirnenweg;Frankfurt am Main Felsenbirnenweg;Felsenbirnenweg, Höchst, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1123901, 8.5501501, 0.0;50.1123901; 8.5501501
Ferdinand-Braun-Straße;Frankfurt am Main Ferdinand-Braun-Straße;Ferdinand-Braun-Straße, Riedberg, Kalbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60438, Deutschland;50.1754459, 8.6307294, 0.0;50.1754459; 8.6307294
Ferdinand-Dirichs-Weg;Frankfurt am Main Ferdinand-Dirichs-Weg;Ferdinand-Dirichs-Weg, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0826313, 8.5890255, 0.0;50.0826313; 8.5890255
Ferdinand-Happ-Straße;Frankfurt am Main Ferdinand-Happ-Straße;Ferdinand-Happ-Straße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.112213, 8.7095261, 0.0;50.112213; 8.7095261
Ferdinand-Hofmann-Straße;Frankfurt am Main Ferdinand-Hofmann-Straße;Ferdinand-Hofmann-Straße, Sindlingen, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.090234, 8.5104167, 0.0;50.090234; 8.5104167
Ferdinand-Kramer-Straße;Frankfurt am Main Ferdinand-Kramer-Straße;Ferdinand-Kramer-Straße, Praunheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60488, Deutschland;50.1379278, 8.6034856, 0.0;50.1379278; 8.6034856
Ferdinand-Porsche-Straße;Frankfurt am Main Ferdinand-Porsche-Straße;Ferdinand-Porsche-Straße, Fechenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.1200631, 8.7599891, 0.0;50.1200631; 8.7599891
Ferdinand-Scholling-Ring;Frankfurt am Main Ferdinand-Scholling-Ring;Ferdinand-Scholling-Ring, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.105565, 8.5856308, 0.0;50.105565; 8.5856308
Ferdinand-Schrey-Weg;Frankfurt am Main Ferdinand-Schrey-Weg;Ferdinand-Schrey-Weg, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60598, Deutschland;50.0905841, 8.6809279, 0.0;50.0905841; 8.6809279
Festeburgring;Frankfurt am Main Festeburgring;Festeburgring, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.147673, 8.6921637, 0.0;50.147673; 8.6921637
Feststraße;Frankfurt am Main Feststraße;Feststraße, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1228892, 8.6934731, 0.0;50.1228892; 8.6934731
Feuerbachstraße;Frankfurt am Main Feuerbachstraße;Feuerbachstraße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60325, Deutschland;50.1147871, 8.6626747, 0.0;50.1147871; 8.6626747
Feuerwehrstraße;Frankfurt am Main Feuerwehrstraße;Feuerwehrstraße, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.145729, 8.6899857, 0.0;50.145729; 8.6899857
Feyerleinstraße;Frankfurt am Main Feyerleinstraße;Feyerleinstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1288301, 8.6818571, 0.0;50.1288301; 8.6818571
Fichardstraße;Frankfurt am Main Fichardstraße;Fichardstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1221869, 8.6786586, 0.0;50.1221869; 8.6786586
Fichtestraße;Frankfurt am Main Fichtestraße;Fichtestraße, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1174586, 8.6922223, 0.0;50.1174586; 8.6922223
Finkenhofstraße;Frankfurt am Main Finkenhofstraße;Finkenhofstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1220833, 8.6803889, 0.0;50.1220833; 8.6803889
Finkenweg;Frankfurt am Main Finkenweg;Finkenweg, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1034428, 8.5303685, 0.0;50.1034428; 8.5303685
Finthener Weg;Frankfurt am Main Finthener Weg;Finthener Weg, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1160263, 8.5551542, 0.0;50.1160263; 8.5551542
Fischbacher Straße;Frankfurt am Main Fischbacher Straße;Fischbacher Straße, Hellerhofsiedlung, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.1037298, 8.631901, 0.0;50.1037298; 8.631901
Fischerfeldstraße;Frankfurt am Main Fischerfeldstraße;Fischerfeldstraße, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.110337, 8.6910506, 0.0;50.110337; 8.6910506
Fischerplätzchen;Frankfurt am Main Fischerplätzchen;Fischerplätzchen, Innenstadt, Altstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60311, Deutschland;50.10998625, 8.68755328780016, 0.0;50.10998625; 8.68755328780016
Flaischlenstraße;Frankfurt am Main Flaischlenstraße;Flaischlenstraße, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60529, Deutschland;50.0833233, 8.5811547, 0.0;50.0833233; 8.5811547
Flanbrechtstraße;Frankfurt am Main Flanbrechtstraße;Flanbrechtstraße, Zeilsheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0970253, 8.488038, 0.0;50.0970253; 8.488038
Flaschenburgstraße;Frankfurt am Main Flaschenburgstraße;Flaschenburgstraße, Oberrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.1004939, 8.7310886, 0.0;50.1004939; 8.7310886
Fleckenbühlstraße;Frankfurt am Main Fleckenbühlstraße;Fleckenbühlstraße, Bonames, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60437, Deutschland;50.184026, 8.6613726, 0.0;50.184026; 8.6613726
Fleischergasse;Frankfurt am Main Fleischergasse;Fleischergasse, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1245418, 8.6372698, 0.0;50.1245418; 8.6372698
Flensburger Straße;Frankfurt am Main Flensburger Straße;Flensburger Straße, Eckenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1412708, 8.680334, 0.0;50.1412708; 8.680334
Fliederweg;Frankfurt am Main Fliederweg;Fliederweg, Frankfurter Berg, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60433, Deutschland;50.1654711, 8.6745252, 0.0;50.1654711; 8.6745252
Flinschstraße;Frankfurt am Main Flinschstraße;Flinschstraße, Riederwald, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60386, Deutschland;50.136906, 8.7343955, 0.0;50.136906; 8.7343955
Flörsheimer Straße;Frankfurt am Main Flörsheimer Straße;Flörsheimer Straße, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.104208, 8.6373825, 0.0;50.104208; 8.6373825
Flößerbrücke;Frankfurt am Main Flößerbrücke;Flößerbrücke, B 3, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1076857, 8.69482902311473, 0.0;50.1076857; 8.69482902311473
Florastraße;Frankfurt am Main Florastraße;Florastraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1254433, 8.6401223, 0.0;50.1254433; 8.6401223
Florianweg;Frankfurt am Main Florianweg;Florianweg, Bergen-Enkheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60388, Deutschland;50.1485513, 8.7469073, 0.0;50.1485513; 8.7469073
Florstädter Straße;Frankfurt am Main Florstädter Straße;Florstädter Straße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1259956, 8.7153175, 0.0;50.1259956; 8.7153175
Flughafenstraße;Frankfurt am Main Flughafenstraße;Flughafenstraße, Schwanheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0725456, 8.6451435, 0.0;50.0725456; 8.6451435
Flurscheideweg;Frankfurt am Main Flurscheideweg;Flurscheideweg, Sossenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65936, Deutschland;50.1246426, 8.5759236, 0.0;50.1246426; 8.5759236
Flusskrebssteg;Frankfurt am Main Flusskrebssteg;Flusskrebssteg, Gutleutviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60327, Deutschland;50.0990146, 8.6586599, 0.0;50.0990146; 8.6586599
Flutgraben;Frankfurt am Main Flutgraben;Flutgraben, Preungesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60435, Deutschland;50.1566736, 8.6874063, 0.0;50.1566736; 8.6874063
Flußgasse;Frankfurt am Main Flußgasse;Flußgasse, Rödelheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60489, Deutschland;50.125872, 8.6142934, 0.0;50.125872; 8.6142934
Fontanestraße;Frankfurt am Main Fontanestraße;Fontanestraße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1494492, 8.6627223, 0.0;50.1494492; 8.6627223
Foockenstraße;Frankfurt am Main Foockenstraße;Foockenstraße, Griesheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65933, Deutschland;50.104237, 8.5958976, 0.0;50.104237; 8.5958976
Francstraße;Frankfurt am Main Francstraße;Francstraße, Dornbusch, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1376744, 8.6818714, 0.0;50.1376744; 8.6818714
Frankenallee;Frankfurt am Main Frankenallee;Frankenallee, Hellerhofsiedlung, Europaviertel, Gallus, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60326, Deutschland;50.1033432, 8.628218, 0.0;50.1033432; 8.628218
Frankensteiner Platz;Frankfurt am Main Frankensteiner Platz;Frankensteiner Platz, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1066384, 8.692212, 0.0;50.1066384; 8.692212
Frankensteiner Straße;Frankfurt am Main Frankensteiner Straße;Frankensteiner Straße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60594, Deutschland;50.1060664, 8.6907385, 0.0;50.1060664; 8.6907385
Frankenthaler Weg;Frankfurt am Main Frankenthaler Weg;Frankenthaler Weg, Zeilsheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65931, Deutschland;50.0935038, 8.496159, 0.0;50.0935038; 8.496159
Franklinstraße;Frankfurt am Main Franklinstraße;Franklinstraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60486, Deutschland;50.1154181, 8.6378426, 0.0;50.1154181; 8.6378426
Franz-Diehl-Weg;Frankfurt am Main Franz-Diehl-Weg;Franz-Diehl-Weg, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.1061832, 8.5865207, 0.0;50.1061832; 8.5865207
Franz-Henle-Straße;Frankfurt am Main Franz-Henle-Straße;Franz-Henle-Straße, Unterliederbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65929, Deutschland;50.1033079, 8.5369184, 0.0;50.1033079; 8.5369184
Franz-Kafka-Straße;Frankfurt am Main Franz-Kafka-Straße;Franz-Kafka-Straße, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1390316, 8.6564856, 0.0;50.1390316; 8.6564856
Franz-Lenbach-Straße;Frankfurt am Main Franz-Lenbach-Straße;Franz-Lenbach-Straße, Sachsenhausen, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.0988643, 8.6750303, 0.0;50.0988643; 8.6750303
Franz-Rücker-Allee;Frankfurt am Main Franz-Rücker-Allee;Franz-Rücker-Allee, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.1251553, 8.646896, 0.0;50.1251553; 8.646896
Franz-Simon-Straße;Frankfurt am Main Franz-Simon-Straße;Franz-Simon-Straße, Nied, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 65934, Deutschland;50.0991274, 8.5676201, 0.0;50.0991274; 8.5676201
Franz-Werfel-Straße;Frankfurt am Main Franz-Werfel-Straße;Franz-Werfel-Straße, Ginnheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60431, Deutschland;50.1390316, 8.6564856, 0.0;50.1390316; 8.6564856
Franziska-Kessel-Straße;Frankfurt am Main Franziska-Kessel-Straße;Franziska-Kessel-Straße, Heddernheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60439, Deutschland;50.1653446, 8.6381645, 0.0;50.1653446; 8.6381645
Franziusplatz;Frankfurt am Main Franziusplatz;Franziusplatz, Osthafen, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1072652, 8.7134104, 0.0;50.1072652; 8.7134104
Franziusstraße;Frankfurt am Main Franziusstraße;Franziusstraße, Osthafen, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60314, Deutschland;50.1119582, 8.7328904, 0.0;50.1119582; 8.7328904
François-Mitterrand-Platz;Frankfurt am Main François-Mitterrand-Platz;François-Mitterrand-Platz, Bahnhofsviertel, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60329, Deutschland;50.1108549, 8.66522826681562, 0.0;50.1108549; 8.66522826681562
Frauenhofstraße;Frankfurt am Main Frauenhofstraße;Frauenhofstraße, Niederrad, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60528, Deutschland;50.0867095, 8.6490477, 0.0;50.0867095; 8.6490477
Frauenlobstraße;Frankfurt am Main Frauenlobstraße;Frauenlobstraße, Bockenheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60487, Deutschland;50.131488, 8.6464315, 0.0;50.131488; 8.6464315
Frauensteinplatz;Frankfurt am Main Frauensteinplatz;Frauensteinplatz, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1303407, 8.6799529, 0.0;50.1303407; 8.6799529
Frauensteinstraße;Frankfurt am Main Frauensteinstraße;Frauensteinstraße, Nordend West, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60322, Deutschland;50.1321466, 8.679578, 0.0;50.1321466; 8.679578
Freiherr-vom-Stein-Straße;Frankfurt am Main Freiherr-vom-Stein-Straße;Freiherr-vom-Stein-Straße, Westend Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60323, Deutschland;50.1188476, 8.6641923, 0.0;50.1188476; 8.6641923
Freihofstraße;Frankfurt am Main Freihofstraße;Freihofstraße, Bornheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1303146, 8.7129024, 0.0;50.1303146; 8.7129024
Freiligrathstraße;Frankfurt am Main Freiligrathstraße;Freiligrathstraße, Ostend, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60385, Deutschland;50.1212405, 8.710913, 0.0;50.1212405; 8.710913
Freseniusstraße;Frankfurt am Main Freseniusstraße;Freseniusstraße, Westend Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60320, Deutschland;50.1321581, 8.6650512, 0.0;50.1321581; 8.6650512
Freudenberger Straße;Frankfurt am Main Freudenberger Straße;Freudenberger Straße, Sachsenhausen Süd, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60599, Deutschland;50.0957992, 8.6980777, 0.0;50.0957992; 8.6980777
Friedberger Anlage;Frankfurt am Main Friedberger Anlage;Friedberger Anlage, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.1168468, 8.69230102180077, 0.0;50.1168468; 8.69230102180077
Friedberger Landstraße;Frankfurt am Main Friedberger Landstraße;Friedberger Landstraße, Seckbach, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60389, Deutschland;50.1456622, 8.7062083, 0.0;50.1456622; 8.7062083
Friedberger Platz;Frankfurt am Main Friedberger Platz;Friedberger Platz, Nordend Ost, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60316, Deutschland;50.12331605, 8.69220286262087, 0.0;50.12331605; 8.69220286262087
Friedberger Tor;Frankfurt am Main Friedberger Tor;Friedberger Tor, Innenstadt, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60313, Deutschland;50.1177758, 8.6884264, 0.0;50.1177758; 8.6884264
Friedel-Schomann-Weg;Frankfurt am Main Friedel-Schomann-Weg;Friedel-Schomann-Weg, Rödelheim, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60489, Deutschland;50.1260017, 8.6146962, 0.0;50.1260017; 8.6146962
Friedensallee;Frankfurt am Main Friedensallee;Friedensallee, Sachsenhausen Süd, Neu-Isenburg, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 63263, Deutschland;50.0581235, 8.6948895, 0.0;50.0581235; 8.6948895
Friedensbrücke;Frankfurt am Main Friedensbrücke;Friedensbrücke, Sachsenhausen Nord, Frankfurt, Regierungsbezirk Darmstadt, Hessen, 60596, Deutschland;50.100444, 8.667315, 0.0;50.100444; 8.667315
